1	0.83578870	0.0837	0.75208870	0.30571130	1.1415
2	0.02027740	0.0100	0.01027740	0.02632260	0.0466
3	0.01807910	0.0112	0.00687910	0.01332090	0.0314
4	0.01570621	0.0116	0.00410621	0.00469379	0.0204
5	0.01874972	0.0103	0.00844972	0.08775028	0.1065
6	0.02641638	0.0119	0.01451638	0.19568362	0.2221
7	0.01496271	0.0103	0.00466271	0.14183729	0.1568
8	0.01877684	0.0102	0.00857684	0.02652316	0.0453
9	0.01949831	0.0113	0.00819831	0.11580170	0.1353
10	0.12573277	0.1205	0.00523277	0.09646723	0.2222
