1	177	0.3760	0.46042825	0.08119179	0.6517
2	177	0.0947	0.15613277	0.10489662	0.5924
3	177	0.0195	0.02397797	0.01982313	0.1540
4	177	0.0226	0.03984463	0.01208148	0.0733
5	177	0.0172	0.01848249	0.00212648	0.0280
6	177	0.0171	0.01818814	0.00231725	0.0262
7	177	0.0312	0.03726045	0.01129452	0.0885
8	177	0.5797	6.13567740	2.37053375	8.5492
