1	0.08097175	0.0269	0.05407175	0.17092825	0.2519
2	0.01012260	0.0094	0.00072260	0.01067740	0.0208
3	0.02239605	0.0093	0.01309605	0.00470396	0.0271
4	0.01014124	0.0094	0.00074124	0.00485876	0.0150
5	0.06308814	0.0604	0.00268814	0.01721187	0.0803
6	0.01055706	0.0093	0.00125706	0.02054294	0.0311
7	0.00994520	0.0093	0.00064520	0.01085480	0.0208
8	0.12216949	0.1189	0.00326949	0.16383051	0.2860
